year,category,sequence,shortname,circuit_name,rider,rider_name,team_name,bike_name,position,points,number,country,speed,time
2018,MotoGP,9,GER,Sachsenring,2160,"Abraham, Karel",Angel Nieto Team,Ducati,18,0,17,CZ,156.9,+1'01.022
2018,MotoGP,9,GER,Sachsenring,2388,"Simeon, Xavier",Reale Avintia Racing,Ducati,19,0,10,BE,155.9,+1'16.692
2018,MotoGP,9,GER,Sachsenring,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,-1,0,35,GB,160.4,21 Laps
2018,MotoGP,9,GER,Sachsenring,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,-1,0,30,JP,158.5,26 Laps
2018,MotoGP,9,GER,Sachsenring,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,-4,0,42,ES,,0 Lap
2018,MotoGP,9,GER,Sachsenring,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,-4,0,44,ES,,0 Lap
2018,MotoGP,10,CZE,Brno,2055,"Dovizioso, Andrea",Ducati Team,Ducati,1,25,4,IT,165.5,41'07.728
2018,MotoGP,10,CZE,Brno,2058,"Lorenzo, Jorge",Ducati Team,Ducati,2,20,99,ES,165.5,+0.178
2018,MotoGP,10,CZE,Brno,2293,"Marquez, Marc",Repsol Honda Team,Honda,3,16,93,ES,165.4,+0.368
2018,MotoGP,10,CZE,Brno,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,4,13,46,IT,165.3,+2.902
2018,MotoGP,10,CZE,Brno,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,5,11,35,GB,165.3,+2.958
2018,MotoGP,10,CZE,Brno,2464,"Petrucci, Danilo",Alma Pramac Racing,Ducati,6,10,9,IT,165.2,+3.768
2018,MotoGP,10,CZE,Brno,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,7,9,5,FR,165.1,+6.159
2018,MotoGP,10,CZE,Brno,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,8,8,26,ES,165.0,+7.479
2018,MotoGP,10,CZE,Brno,2059,"Bautista, Alvaro",Angel Nieto Team,Ducati,9,7,19,ES,165.0,+7.575
2018,MotoGP,10,CZE,Brno,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,10,6,29,IT,164.9,+8.326
2018,MotoGP,10,CZE,Brno,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,11,5,42,ES,164.9,+8.653
2018,MotoGP,10,CZE,Brno,2445,"Miller, Jack",Alma Pramac Racing,Ducati,12,4,43,AU,164.4,+16.549
2018,MotoGP,10,CZE,Brno,2517,"Morbidelli, Franco","EG 0,0 Marc VDS",Honda,13,3,21,IT,164.2,+19.603
2018,MotoGP,10,CZE,Brno,2459,"Syahrin, Hafizh",Monster Yamaha Tech 3,Yamaha,14,2,55,MY,164.1,+21.381
2018,MotoGP,10,CZE,Brno,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,15,1,41,ES,163.9,+23.159
2018,MotoGP,10,CZE,Brno,2075,"Luthi, Thomas","EG 0,0 Marc VDS",Honda,16,0,12,CH,163.6,+27.673
2018,MotoGP,10,CZE,Brno,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,17,0,30,JP,163.6,+28.311
2018,MotoGP,10,CZE,Brno,2160,"Abraham, Karel",Angel Nieto Team,Ducati,18,0,17,CZ,162.8,+41.172
2018,MotoGP,10,CZE,Brno,1990,"Guintoli, Sylvain",Team SUZUKI ECSTAR,Suzuki,19,0,50,FR,162.7,+42.411
2018,MotoGP,10,CZE,Brno,2388,"Simeon, Xavier",Reale Avintia Racing,Ducati,20,0,10,BE,162.1,+50.941
2018,MotoGP,10,CZE,Brno,2202,"Rabat, Tito",Reale Avintia Racing,Ducati,-1,0,53,ES,164.2,13 Laps
2018,MotoGP,10,CZE,Brno,2288,"Redding, Scott",Aprilia Racing Team Gresini,Aprilia,-1,0,45,GB,162.1,16 Laps
2018,MotoGP,10,CZE,Brno,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,-1,0,38,GB,36.7,20 Laps
2018,MotoGP,10,CZE,Brno,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,-4,0,25,ES,,0 Lap
2018,MotoGP,10,CZE,Brno,2174,"Bradl, Stefan",HRC Honda Team,Honda,-4,0,6,DE,,0 Lap
2018,MotoGP,11,AUT,Spielberg,2058,"Lorenzo, Jorge",Ducati Team,Ducati,1,25,99,ES,182.8,39'40.688
2018,MotoGP,11,AUT,Spielberg,2293,"Marquez, Marc",Repsol Honda Team,Honda,2,20,93,ES,182.8,+0.130
2018,MotoGP,11,AUT,Spielberg,2055,"Dovizioso, Andrea",Ducati Team,Ducati,3,16,4,IT,182.7,+1.656
2018,MotoGP,11,AUT,Spielberg,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,4,13,35,GB,182.1,+9.434
2018,MotoGP,11,AUT,Spielberg,2464,"Petrucci, Danilo",Alma Pramac Racing,Ducati,5,11,9,IT,181.8,+13.169
2018,MotoGP,11,AUT,Spielberg,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,6,10,46,IT,181.7,+14.026
2018,MotoGP,11,AUT,Spielberg,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,7,9,26,ES,181.7,+14.156
2018,MotoGP,11,AUT,Spielberg,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,8,8,42,ES,181.5,+16.644
2018,MotoGP,11,AUT,Spielberg,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,9,7,5,FR,181.2,+20.760
2018,MotoGP,11,AUT,Spielberg,2059,"Bautista, Alvaro",Angel Nieto Team,Ducati,10,6,19,ES,181.2,+20.844
2018,MotoGP,11,AUT,Spielberg,2202,"Rabat, Tito",Reale Avintia Racing,Ducati,11,5,53,ES,181.2,+21.114
2018,MotoGP,11,AUT,Spielberg,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,12,4,25,ES,181.0,+22.939
2018,MotoGP,11,AUT,Spielberg,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,13,3,29,IT,180.8,+26.523
2018,MotoGP,11,AUT,Spielberg,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,14,2,38,GB,180.6,+29.168
2018,MotoGP,11,AUT,Spielberg,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,15,1,30,JP,180.5,+30.072
2018,MotoGP,11,AUT,Spielberg,2459,"Syahrin, Hafizh",Monster Yamaha Tech 3,Yamaha,16,0,55,MY,180.5,+30.343
2018,MotoGP,11,AUT,Spielberg,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,17,0,41,ES,180.4,+31.775
2018,MotoGP,11,AUT,Spielberg,2445,"Miller, Jack",Alma Pramac Racing,Ducati,18,0,43,AU,180.2,+34.375
2018,MotoGP,11,AUT,Spielberg,2517,"Morbidelli, Franco","EG 0,0 Marc VDS",Honda,19,0,21,IT,179.7,+40.171
2018,MotoGP,11,AUT,Spielberg,2288,"Redding, Scott",Aprilia Racing Team Gresini,Aprilia,20,0,45,GB,178.8,+53.020
2018,MotoGP,11,AUT,Spielberg,2160,"Abraham, Karel",Angel Nieto Team,Ducati,21,0,17,CZ,178.8,+53.261
2018,MotoGP,11,AUT,Spielberg,2075,"Luthi, Thomas","EG 0,0 Marc VDS",Honda,22,0,12,CH,178.7,+54.355
2018,MotoGP,11,AUT,Spielberg,2388,"Simeon, Xavier",Reale Avintia Racing,Ducati,-1,0,10,BE,178.8,18 Laps
2018,MotoGP,13,RSM,Misano,2055,"Dovizioso, Andrea",Ducati Team,Ducati,1,25,4,IT,162.6,42'05.426
2018,MotoGP,13,RSM,Misano,2293,"Marquez, Marc",Repsol Honda Team,Honda,2,20,93,ES,162.4,+2.822
2018,MotoGP,13,RSM,Misano,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,3,16,35,GB,162.1,+7.269
2018,MotoGP,13,RSM,Misano,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,4,13,42,ES,161.7,+14.687
2018,MotoGP,13,RSM,Misano,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,5,11,25,ES,161.6,+16.016
2018,MotoGP,13,RSM,Misano,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,6,10,26,ES,161.5,+17.408
2018,MotoGP,13,RSM,Misano,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,7,9,46,IT,161.4,+19.086
2018,MotoGP,13,RSM,Misano,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,8,8,29,IT,161.2,+21.804
2018,MotoGP,13,RSM,Misano,2059,"Bautista, Alvaro",Angel Nieto Team,Ducati,9,7,19,ES,161.1,+23.919
2018,MotoGP,13,RSM,Misano,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,10,6,5,FR,160.8,+27.559
2018,MotoGP,13,RSM,Misano,2464,"Petrucci, Danilo",Alma Pramac Racing,Ducati,11,5,9,IT,160.7,+30.698
2018,MotoGP,13,RSM,Misano,2517,"Morbidelli, Franco","EG 0,0 Marc VDS",Honda,12,4,21,IT,160.5,+32.941
2018,MotoGP,13,RSM,Misano,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,13,3,30,JP,160.5,+33.461
2018,MotoGP,13,RSM,Misano,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,14,2,41,ES,160.3,+35.686
2018,MotoGP,13,RSM,Misano,2107,"Pirro, Michele",Ducati Team,Ducati,15,1,51,IT,160.3,+35.812
2018,MotoGP,13,RSM,Misano,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,16,0,38,GB,159.7,+46.500
2018,MotoGP,13,RSM,Misano,2058,"Lorenzo, Jorge",Ducati Team,Ducati,17,0,99,ES,159.7,+46.614
2018,MotoGP,13,RSM,Misano,2445,"Miller, Jack",Alma Pramac Racing,Ducati,18,0,43,AU,159.4,+50.593
2018,MotoGP,13,RSM,Misano,2459,"Syahrin, Hafizh",Monster Yamaha Tech 3,Yamaha,19,0,55,MY,159.1,+55.168
2018,MotoGP,13,RSM,Misano,2160,"Abraham, Karel",Angel Nieto Team,Ducati,20,0,17,CZ,158.7,+1'02.255
2018,MotoGP,13,RSM,Misano,2288,"Redding, Scott",Aprilia Racing Team Gresini,Aprilia,21,0,45,GB,158.2,+1'09.475
2018,MotoGP,13,RSM,Misano,2075,"Luthi, Thomas","EG 0,0 Marc VDS",Honda,22,0,12,CH,158.1,+1'12.608
2018,MotoGP,13,RSM,Misano,2634,"Ponsson, Christophe",Reale Avintia Racing,Ducati,23,0,23,FR,153.1,1 Lap
2018,MotoGP,13,RSM,Misano,2174,"Bradl, Stefan",HRC Honda Team,Honda,-1,0,6,DE,160.0,10 Laps
2018,MotoGP,13,RSM,Misano,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,-1,0,44,ES,158.9,10 Laps
2018,MotoGP,13,RSM,Misano,2388,"Simeon, Xavier",Reale Avintia Racing,Ducati,-1,0,10,BE,151.1,25 Laps
2018,MotoGP,14,ARA,Aragón,2293,"Marquez, Marc",Repsol Honda Team,Honda,1,25,93,ES,167.0,41'55.949
2018,MotoGP,14,ARA,Aragón,2055,"Dovizioso, Andrea",Ducati Team,Ducati,2,20,4,IT,167.0,+0.648
2018,MotoGP,14,ARA,Aragón,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,3,16,29,IT,167.0,+1.259
2018,MotoGP,14,ARA,Aragón,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,4,13,42,ES,166.9,+2.638
2018,MotoGP,14,ARA,Aragón,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,5,11,26,ES,166.7,+5.274
2018,MotoGP,14,ARA,Aragón,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,6,10,41,ES,166.4,+9.396
2018,MotoGP,14,ARA,Aragón,2464,"Petrucci, Danilo",Alma Pramac Racing,Ducati,7,9,9,IT,166.1,+14.285
2018,MotoGP,14,ARA,Aragón,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,8,8,46,IT,166.0,+15.199
2018,MotoGP,14,ARA,Aragón,2445,"Miller, Jack",Alma Pramac Racing,Ducati,9,7,43,AU,166.0,+16.375
2018,MotoGP,14,ARA,Aragón,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,10,6,25,ES,165.6,+22.457
2018,MotoGP,14,ARA,Aragón,2517,"Morbidelli, Franco","EG 0,0 Marc VDS",Honda,11,5,21,IT,165.3,+27.025
2018,MotoGP,14,ARA,Aragón,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,12,4,30,JP,165.2,+27.957
2018,MotoGP,14,ARA,Aragón,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,13,3,38,GB,165.1,+28.821
2018,MotoGP,14,ARA,Aragón,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,14,2,5,FR,164.9,+32.345
2018,MotoGP,14,ARA,Aragón,2160,"Abraham, Karel",Angel Nieto Team,Ducati,15,1,17,CZ,164.6,+37.639
2018,MotoGP,14,ARA,Aragón,2288,"Redding, Scott",Aprilia Racing Team Gresini,Aprilia,16,0,45,GB,164.4,+39.585
2018,MotoGP,14,ARA,Aragón,2075,"Luthi, Thomas","EG 0,0 Marc VDS",Honda,17,0,12,CH,164.4,+40.763
2018,MotoGP,14,ARA,Aragón,2459,"Syahrin, Hafizh",Monster Yamaha Tech 3,Yamaha,18,0,55,MY,163.4,+56.296
2018,MotoGP,14,ARA,Aragón,2388,"Simeon, Xavier",Reale Avintia Racing,Ducati,19,0,10,BE,163.2,+58.981
2018,MotoGP,14,ARA,Aragón,2398,"Torres, Jordi",Reale Avintia Racing,Ducati,20,0,81,ES,163.2,+59.513
2018,MotoGP,14,ARA,Aragón,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,-1,0,35,GB,165.7,19 Laps
2018,MotoGP,14,ARA,Aragón,2059,"Bautista, Alvaro",Angel Nieto Team,Ducati,-1,0,19,ES,160.9,22 Laps
2018,MotoGP,14,ARA,Aragón,2058,"Lorenzo, Jorge",Ducati Team,Ducati,-4,0,99,ES,,0 Lap
2018,MotoGP,15,THA,Buriram,2293,"Marquez, Marc",Repsol Honda Team,Honda,1,25,93,ES,177.9,39'55.722
2018,MotoGP,15,THA,Buriram,2055,"Dovizioso, Andrea",Ducati Team,Ducati,2,20,4,IT,177.9,+0.115
2018,MotoGP,15,THA,Buriram,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,3,16,25,ES,177.9,+0.270
2018,MotoGP,15,THA,Buriram,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,4,13,46,IT,177.8,+1.564
2018,MotoGP,15,THA,Buriram,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,5,11,5,FR,177.7,+2.747
2018,MotoGP,15,THA,Buriram,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,6,10,42,ES,177.6,+3.023
2018,MotoGP,15,THA,Buriram,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,7,9,35,GB,177.4,+6.520
2018,MotoGP,15,THA,Buriram,2059,"Bautista, Alvaro",Angel Nieto Team,Ducati,8,8,19,ES,177.4,+6.691
2018,MotoGP,15,THA,Buriram,2464,"Petrucci, Danilo",Alma Pramac Racing,Ducati,9,7,9,IT,177.1,+9.944
2018,MotoGP,15,THA,Buriram,2445,"Miller, Jack",Alma Pramac Racing,Ducati,10,6,43,AU,177.1,+11.077
2018,MotoGP,15,THA,Buriram,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,11,5,29,IT,176.7,+15.488
2018,MotoGP,15,THA,Buriram,2459,"Syahrin, Hafizh",Monster Yamaha Tech 3,Yamaha,12,4,55,MY,176.6,+17.691
2018,MotoGP,15,THA,Buriram,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,13,3,41,ES,176.3,+21.413
2018,MotoGP,15,THA,Buriram,2517,"Morbidelli, Franco","EG 0,0 Marc VDS",Honda,14,2,21,IT,176.2,+22.802
2018,MotoGP,15,THA,Buriram,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,15,1,38,GB,176.1,+23.628
2018,MotoGP,15,THA,Buriram,2288,"Redding, Scott",Aprilia Racing Team Gresini,Aprilia,16,0,45,GB,176.1,+23.804
2018,MotoGP,15,THA,Buriram,2160,"Abraham, Karel",Angel Nieto Team,Ducati,17,0,17,CZ,175.5,+32.507
2018,MotoGP,15,THA,Buriram,2388,"Simeon, Xavier",Reale Avintia Racing,Ducati,18,0,10,BE,175.2,+37.216
2018,MotoGP,15,THA,Buriram,2398,"Torres, Jordi",Reale Avintia Racing,Ducati,19,0,81,ES,175.0,+39.204
2018,MotoGP,15,THA,Buriram,2075,"Luthi, Thomas","EG 0,0 Marc VDS",Honda,20,0,12,CH,175.0,+39.421
2018,MotoGP,15,THA,Buriram,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,21,0,44,ES,174.0,+53.388
2018,MotoGP,15,THA,Buriram,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,22,0,30,JP,162.5,2 Laps
2018,MotoGP,15,THA,Buriram,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,-1,0,26,ES,177.6,8 Laps
2018,MotoGP,16,JPN,Motegi,2293,"Marquez, Marc",Repsol Honda Team,Honda,1,25,93,ES,162.2,42'36.438
2018,MotoGP,16,JPN,Motegi,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,2,20,35,GB,162.1,+1.573
2018,MotoGP,16,JPN,Motegi,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,3,16,42,ES,162.1,+1.720
2018,MotoGP,16,JPN,Motegi,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,4,13,46,IT,161.8,+6.413
2018,MotoGP,16,JPN,Motegi,2059,"Bautista, Alvaro",Angel Nieto Team,Ducati,5,11,19,ES,161.8,+6.919
2018,MotoGP,16,JPN,Motegi,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,6,10,5,FR,161.7,+8.024
2018,MotoGP,16,JPN,Motegi,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,7,9,25,ES,161.4,+13.330
2018,MotoGP,16,JPN,Motegi,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,8,8,26,ES,161.2,+15.582
2018,MotoGP,16,JPN,Motegi,2464,"Petrucci, Danilo",Alma Pramac Racing,Ducati,9,7,9,IT,160.9,+20.584
2018,MotoGP,16,JPN,Motegi,2459,"Syahrin, Hafizh",Monster Yamaha Tech 3,Yamaha,10,6,55,MY,160.6,+24.985
2018,MotoGP,16,JPN,Motegi,2517,"Morbidelli, Franco","EG 0,0 Marc VDS",Honda,11,5,21,IT,160.6,+25.931
2018,MotoGP,16,JPN,Motegi,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,12,4,38,GB,160.5,+26.875
2018,MotoGP,16,JPN,Motegi,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,13,3,44,ES,160.5,+27.069
2018,MotoGP,16,JPN,Motegi,2082,"Nakasuga, Katsuyuki",Yamalube Yamaha Factory Racing,Yamaha,14,2,89,JP,160.2,+32.550
2018,MotoGP,16,JPN,Motegi,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,15,1,30,JP,159.9,+37.718
2018,MotoGP,16,JPN,Motegi,2388,"Simeon, Xavier",Reale Avintia Racing,Ducati,16,0,10,BE,159.7,+39.583
2018,MotoGP,16,JPN,Motegi,2398,"Torres, Jordi",Reale Avintia Racing,Ducati,17,0,81,ES,159.7,+39.839
2018,MotoGP,16,JPN,Motegi,2055,"Dovizioso, Andrea",Ducati Team,Ducati,18,0,4,IT,159.5,+42.698
2018,MotoGP,16,JPN,Motegi,2288,"Redding, Scott",Aprilia Racing Team Gresini,Aprilia,19,0,45,GB,159.1,+49.943
2018,MotoGP,16,JPN,Motegi,2075,"Luthi, Thomas","EG 0,0 Marc VDS",Honda,20,0,12,CH,158.9,+52.707
2018,MotoGP,16,JPN,Motegi,1990,"Guintoli, Sylvain",Team SUZUKI ECSTAR,Suzuki,21,0,50,FR,158.4,+1'01.848
2018,MotoGP,16,JPN,Motegi,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,-1,0,29,IT,161.7,10 Laps
2018,MotoGP,16,JPN,Motegi,2160,"Abraham, Karel",Angel Nieto Team,Ducati,-1,0,17,CZ,152.6,12 Laps
2018,MotoGP,16,JPN,Motegi,2445,"Miller, Jack",Alma Pramac Racing,Ducati,-1,0,43,AU,161.0,14 Laps
2018,MotoGP,16,JPN,Motegi,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,-1,0,41,ES,157.1,18 Laps
2018,MotoGP,17,AUS,Phillip Island,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,1,25,25,ES,176.3,40'51.081
2018,MotoGP,17,AUS,Phillip Island,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,2,20,29,IT,176.2,+1.543
2018,MotoGP,17,AUS,Phillip Island,2055,"Dovizioso, Andrea",Ducati Team,Ducati,3,16,4,IT,176.2,+1.832
2018,MotoGP,17,AUS,Phillip Island,2059,"Bautista, Alvaro",Ducati Team,Ducati,4,13,19,ES,176.0,+4.072
2018,MotoGP,17,AUS,Phillip Island,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,5,11,42,ES,176.0,+5.017
2018,MotoGP,17,AUS,Phillip Island,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,6,10,46,IT,176.0,+5.132
2018,MotoGP,17,AUS,Phillip Island,2445,"Miller, Jack",Alma Pramac Racing,Ducati,7,9,43,AU,175.9,+6.756
2018,MotoGP,17,AUS,Phillip Island,2517,"Morbidelli, Franco","EG 0,0 Marc VDS",Honda,8,8,21,IT,174.8,+21.805
2018,MotoGP,17,AUS,Phillip Island,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,9,7,41,ES,174.7,+22.904
2018,MotoGP,17,AUS,Phillip Island,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,10,6,38,GB,174.7,+22.940
2018,MotoGP,17,AUS,Phillip Island,2160,"Abraham, Karel",Angel Nieto Team,Ducati,11,5,17,CZ,173.9,+34.386
2018,MotoGP,17,AUS,Phillip Island,2464,"Petrucci, Danilo",Alma Pramac Racing,Ducati,12,4,9,IT,173.9,+35.025
2018,MotoGP,17,AUS,Phillip Island,2288,"Redding, Scott",Aprilia Racing Team Gresini,Aprilia,13,3,45,GB,173.8,+36.348
2018,MotoGP,17,AUS,Phillip Island,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,14,2,30,JP,173.8,+36.389
2018,MotoGP,17,AUS,Phillip Island,2388,"Simeon, Xavier",Reale Avintia Racing,Ducati,15,1,10,BE,173.2,+44.214
2018,MotoGP,17,AUS,Phillip Island,2075,"Luthi, Thomas","EG 0,0 Marc VDS",Honda,16,0,12,CH,172.9,+48.226
2018,MotoGP,17,AUS,Phillip Island,2398,"Torres, Jordi",Reale Avintia Racing,Ducati,17,0,81,ES,171.8,+1'04.965
2018,MotoGP,17,AUS,Phillip Island,2589,"Jones, Mike",Angel Nieto Team,Ducati,18,0,7,AU,170.8,+1'19.817
2018,MotoGP,17,AUS,Phillip Island,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,-1,0,44,ES,174.4,5 Laps
2018,MotoGP,17,AUS,Phillip Island,2459,"Syahrin, Hafizh",Monster Yamaha Tech 3,Yamaha,-1,0,55,MY,175.4,9 Laps
2018,MotoGP,17,AUS,Phillip Island,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,-1,0,26,ES,173.1,16 Laps
2018,MotoGP,17,AUS,Phillip Island,2293,"Marquez, Marc",Repsol Honda Team,Honda,-1,0,93,ES,173.1,22 Laps
2018,MotoGP,17,AUS,Phillip Island,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,-1,0,5,FR,173.1,22 Laps
2018,MotoGP,18,MAL,Sepang,2293,"Marquez, Marc",Repsol Honda Team,Honda,1,25,93,ES,164.0,40'32.372
2018,MotoGP,18,MAL,Sepang,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,2,20,42,ES,163.9,+1.898
2018,MotoGP,18,MAL,Sepang,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,3,16,5,FR,163.9,+2.474
2018,MotoGP,18,MAL,Sepang,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,4,13,25,ES,163.7,+4.667
2018,MotoGP,18,MAL,Sepang,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,5,11,26,ES,163.6,+6.190
2018,MotoGP,18,MAL,Sepang,2055,"Dovizioso, Andrea",Ducati Team,Ducati,6,10,4,IT,163.3,+11.248
2018,MotoGP,18,MAL,Sepang,2059,"Bautista, Alvaro",Angel Nieto Team,Ducati,7,9,19,ES,163.0,+15.611
2018,MotoGP,18,MAL,Sepang,2445,"Miller, Jack",Alma Pramac Racing,Ducati,8,8,43,AU,162.8,+19.009
2018,MotoGP,18,MAL,Sepang,2464,"Petrucci, Danilo",Alma Pramac Racing,Ducati,9,7,9,IT,162.5,+22.921
2018,MotoGP,18,MAL,Sepang,2459,"Syahrin, Hafizh",Monster Yamaha Tech 3,Yamaha,10,6,55,MY,162.2,+26.919
2018,MotoGP,18,MAL,Sepang,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,11,5,41,ES,162.1,+29.503
2018,MotoGP,18,MAL,Sepang,2517,"Morbidelli, Franco","EG 0,0 Marc VDS",Honda,12,4,21,IT,162.0,+30.933
2018,MotoGP,18,MAL,Sepang,2174,"Bradl, Stefan",LCR Honda CASTROL,Honda,13,3,6,DE,161.7,+35.322
2018,MotoGP,18,MAL,Sepang,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,14,2,30,JP,161.5,+37.912
2018,MotoGP,18,MAL,Sepang,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,15,1,38,GB,161.4,+39.675
2018,MotoGP,18,MAL,Sepang,2075,"Luthi, Thomas","EG 0,0 Marc VDS",Honda,16,0,12,CH,161.3,+41.820
2018,MotoGP,18,MAL,Sepang,2388,"Simeon, Xavier",Reale Avintia Racing,Ducati,17,0,10,BE,161.1,+43.978
2018,MotoGP,18,MAL,Sepang,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,18,0,46,IT,160.2,+58.288
2018,MotoGP,18,MAL,Sepang,2288,"Redding, Scott",Aprilia Racing Team Gresini,Aprilia,19,0,45,GB,160.1,+1'00.191
2018,MotoGP,18,MAL,Sepang,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,-1,0,44,ES,162.1,4 Laps
2018,MotoGP,18,MAL,Sepang,2107,"Pirro, Michele",Ducati Team,Ducati,-1,0,51,IT,160.8,15 Laps
2018,MotoGP,18,MAL,Sepang,2160,"Abraham, Karel",Angel Nieto Team,Ducati,-1,0,17,CZ,157.9,17 Laps
2018,MotoGP,18,MAL,Sepang,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,-4,0,29,IT,,0 Lap
2018,MotoGP,19,VAL,Ricardo Tormo,2055,"Dovizioso, Andrea",Ducati Team,Ducati,1,25,4,IT,139.8,24'03.408
2018,MotoGP,19,VAL,Ricardo Tormo,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,2,20,42,ES,139.5,+2.750
